CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
48015010,SP,A.Vasquez Cobo,Leticia,Amazonas,84,-69.94,-4.19,4.26,4.10,4.22,4.73,4.73,4.91,6.05,6.38,5.86,5.51,5.16,4.54,5.04
23085030,CO,Alejandria,Alejandria,Antioquia,1660,-75.14,6.38,4.70,4.48,3.76,3.82,4.65,4.76,6.05,6.47,5.25,4.42,4.23,4.28,4.74
26195020,CO,Ita Andes,Andes,Antioquia,1180,-75.88,5.69,5.29,5.42,4.35,3.87,4.05,4.59,5.52,5.07,4.19,3.96,4.36,4.67,4.61
27025030,CO,Anori,Anori,Antioquia,1610,-75.15,7.07,4.52,3.90,3.17,2.93,3.74,5.08,5.92,5.39,4.02,3.34,3.47,3.74,4.10
12015020,AM,Uniban,Apartado,Antioquia,23,-76.65,7.83,5.24,4.95,4.02,3.64,3.92,3.19,4.18,4.33,3.97,4.39,4.55,4.49,4.24
12045010,CP,Arboletes,Arboletes,Antioquia,4,-76.42,8.85,7.10,6.90,6.09,5.05,4.65,5.10,5.17,5.22,4.75,4.84,5.91,6.30,5.59
27015090,CO,Tulio Ospina,Bello,Antioquia,1438,-75.55,6.32,6.00,5.33,5.15,4.37,4.82,5.84,6.70,6.18,5.26,4.28,4.65,5.30,5.32
26225040,CO,Piunti Hda,Buritica,Antioquia,1650,-75.91,6.73,4.23,4.07,3.65,2.88,2.98,2.84,3.94,4.19,3.41,2.77,2.86,3.15,3.41
27015260,AM,Salada La,Caldas,Antioquia,1680,-75.62,6.05,4.52,4.63,3.90,2.99,3.37,4.02,5.21,4.97,4.00,3.54,3.58,3.76,4.04
11115020,CO,Canasgordas,Canasgordas,Antioquia,1200,-76.03,6.76,5.41,5.23,4.67,3.64,3.67,4.32,4.84,4.49,3.96,3.64,4.06,4.47,4.37
12015070,SP,Apto Los Cedros,Carepa,Antioquia,19,-76.72,7.82,5.75,5.42,4.59,4.21,3.88,3.79,4.24,4.40,4.35,4.73,4.75,4.71,4.57
12015060,CO,Tulenapa,Carepa,Antioquia,30,-76.66,7.77,5.89,5.40,4.41,4.01,4.21,4.21,4.77,4.75,4.53,4.94,5.00,5.23,4.78
26255040,CP,Cacaoteras del Diq,Caucasia,Antioquia,55,-75.12,7.98,6.70,5.99,5.62,5.10,5.00,5.64,6.50,6.23,5.44,5.23,5.51,5.75,5.73
27045020,CO,Caseri,Caucasia,Antioquia,400,-74.93,7.81,6.09,5.50,3.99,3.79,4.65,4.99,5.98,5.84,4.74,4.74,4.73,5.10,5.01
12015090,CO,Palmera La,Chigorodo,Antioquia,58,-76.61,7.54,3.43,3.80,2.09,2.69,2.45,2.52,2.56,3.10,2.74,3.39,2.97,2.78,2.88
11025010,CO,Mansa La,Ciudad Bolivar,Antioquia,2100,-76.08,5.88,4.84,5.06,4.78,4.23,4.71,4.88,6.19,6.18,5.01,4.20,4.17,4.36,4.88
26215010,CO,Concordia,Concordia,Antioquia,1904,-75.92,6.04,5.07,5.22,4.54,3.73,4.10,5.39,6.15,5.51,4.79,3.67,3.57,4.10,4.65
26175040,CO,Tunez Hda,Fredonia,Antioquia,530,-75.65,5.80,6.53,6.45,5.70,5.04,5.16,5.90,6.59,6.44,5.62,5.03,5.49,5.87,5.82
11115040,CO,Musinga,Frontino,Antioquia,1330,-76.19,6.79,5.11,5.23,4.15,3.30,3.33,4.00,4.47,4.30,3.63,3.66,4.06,4.69,4.16
26195030,CO,Jardin El,Jardin,Antioquia,2005,-75.80,5.59,4.14,4.57,2.98,2.66,2.96,3.60,4.06,4.40,3.65,3.51,2.57,3.22,3.53
26195010,CO,Miguel Valencia,Jardin,Antioquia,1570,-75.85,5.53,4.78,4.97,4.81,4.20,4.40,5.65,5.96,5.45,4.50,3.80,4.34,4.96,4.82
26185020,CO,Mesopotamia,La Union,Antioquia,2314,-75.32,5.89,5.54,5.08,4.40,3.94,4.68,5.75,6.95,6.68,5.48,3.98,4.07,4.85,5.12
27015070,SP,A.Olaya Herrera,Medellin,Antioquia,1490,-75.59,6.22,5.53,5.37,4.76,4.13,4.55,5.53,6.40,6.03,4.93,4.30,4.50,4.94,5.08
12015010,CO,Villarteaga,Mutata,Antioquia,132,-76.48,7.35,3.93,3.73,3.07,2.70,2.72,2.50,2.69,2.55,2.56,2.98,2.94,3.07,2.95
12025030,CO,Mellito El,Necocli,Antioquia,10,-76.67,8.54,5.98,5.63,4.84,4.06,3.82,3.72,4.39,4.36,4.33,4.64,5.08,5.27,4.68
23095010,CP,Apto Pto Berrio,Puerto Berrio,Antioquia,150,-74.41,6.47,6.98,6.21,4.67,5.33,5.97,6.61,7.29,7.19,6.17,5.71,6.06,6.47,6.22
23175020,SS,Apto Otu,Remedios,Antioquia,718,-74.72,7.01,5.65,5.11,3.89,3.77,4.38,5.17,6.34,5.81,4.81,4.27,4.55,5.16,4.91
23085200,SP,A.J M Cordova,Rionegro,Antioquia,2073,-75.43,6.17,5.28,5.10,4.44,4.23,4.97,6.00,6.99,7.00,5.79,4.65,4.39,4.52,5.28
23085040,AM,Selva La,Rionegro,Antioquia,2090,-75.41,6.13,5.08,4.90,4.25,3.78,4.47,5.56,6.61,6.33,5.11,3.88,3.98,4.58,4.88
23085220,CP,San Carlos,San Carlos,Antioquia,1113,-75.04,6.16,4.31,4.16,3.54,3.51,4.52,5.29,6.37,6.19,5.04,4.06,3.57,3.88,4.54
23085210,CP,Violetas Las,San Rafael,Antioquia,1016,-75.00,6.35,4.89,5.01,4.35,4.51,4.90,5.55,6.40,6.20,5.62,4.75,4.39,4.16,5.06
23085080,CP,Nus Gja Exp El,San Roque,Antioquia,835,-74.84,6.49,5.87,5.57,4.19,4.59,5.29,6.18,6.88,6.70,5.82,5.22,4.87,5.25,5.54
23085160,CO,Corrientes,San Vicente,Antioquia,1950,-75.25,6.31,5.73,5.76,4.71,4.26,5.33,5.58,6.85,6.58,5.90,4.46,4.39,5.49,5.42
27015110,CO,Aragon,Santa Rosa de Osos,Antioquia,2600,-75.83,6.53,5.11,4.92,4.01,3.37,3.81,5.14,6.00,5.68,4.36,3.60,3.75,4.41,4.51
26225030,AM,Cotove Hda,Santafe de Antioquia,Antioquia,530,-75.83,6.53,7.11,6.90,5.93,5.39,5.45,6.19,6.91,6.59,5.65,5.39,5.83,6.23,6.13
27015190,CO,Guayabito,Santo Domingo,Antioquia,1700,-75.15,6.54,5.42,5.00,3.99,4.00,4.52,5.60,6.36,6.22,4.80,3.98,4.23,4.69,4.90
23075010,CP,Rio Claro,Sonson,Antioquia,449,-74.85,5.86,4.80,4.29,3.29,4.13,4.78,5.42,6.43,5.82,4.87,4.42,4.53,4.50,4.77
26175030,CP,Nacional Gja La,Tamesis,Antioquia,1151,-75.69,5.72,6.34,6.20,5.32,4.49,4.29,5.23,6.28,6.11,5.07,4.27,4.67,5.40,5.31
26235030,CO,Matanzas,Toledo,Antioquia,500,-75.67,7.04,5.03,5.29,3.68,3.59,3.36,3.66,4.00,3.68,3.63,4.02,4.24,4.61,4.07
11075010,CO,Honda La,Urrao,Antioquia,1850,-76.16,6.36,5.25,4.98,3.99,3.56,3.76,3.88,4.48,4.72,3.84,3.82,3.97,4.47,4.23
11075020,CO,Urrao,Urrao,Antioquia,1850,-76.14,6.32,5.81,5.55,5.05,4.17,4.41,5.28,5.74,5.54,4.41,4.11,4.40,4.97,4.95
26255020,CP,Sta Isabel,Valdivia,Antioquia,1200,-75.44,7.16,3.96,3.58,2.98,2.77,3.33,3.81,4.67,4.47,3.77,3.43,4.05,3.90,3.73
23105030,CO,Vegachi,Vegachi,Antioquia,995,-74.80,6.77,5.81,5.20,3.94,4.19,4.60,5.59,6.30,6.30,5.31,4.81,4.83,5.16,5.17
26205020,CP,Rosario El,Venecia,Antioquia,1600,-75.72,5.93,5.68,5.69,5.45,4.65,4.75,6.19,7.05,6.37,5.20,3.97,4.40,5.69,5.42
37055010,SP,Apto Arauca,Arauca,Arauca,128,-70.74,7.07,8.75,8.10,6.48,5.35,4.92,4.59,4.71,5.28,5.90,6.46,7.01,8.03,6.30
37045010,CO,Saravena,Saravena,Arauca,148,-71.89,6.95,5.15,4.19,2.91,2.75,3.24,3.21,3.80,4.15,4.77,5.03,4.97,4.95,4.09
29045120,CP,Flores Las,Barranquilla,Atlantico,2,-74.82,11.04,7.91,7.76,7.10,6.53,5.72,6.32,6.80,6.78,5.90,5.51,6.28,7.00,6.63
29035080,CP,Normal Manati,Manati,Atlantico,10,-74.95,10.45,7.91,7.43,6.36,5.61,5.12,5.51,6.26,6.10,4.97,4.82,5.29,6.73,6.01
29035070,CP,Repelon,Repelon,Atlantico,10,-75.12,10.50,8.34,8.02,7.07,5.95,5.21,5.84,6.43,6.13,5.11,4.83,5.62,7.07,6.30
29045020,SP,A.E Cortissoz,Soledad,Atlantico,14,-74.78,10.88,9.15,8.78,7.87,6.98,6.10,6.67,7.01,6.72,5.69,5.45,6.19,7.95,7.05
21205790,SP,Apto El Dorado,Bogota DC,Bogota DC,2547,-74.15,4.71,5.94,5.31,4.41,3.50,3.46,3.90,4.29,4.39,4.08,3.81,4.24,5.08,4.37
21205520,CP,Eldorado Didactica,Bogota DC,Bogota DC,2546,-74.15,4.70,5.84,5.09,4.41,3.40,3.35,3.64,4.13,4.20,3.99,3.74,4.07,5.15,4.25
21206050,CP,Esc Col Ingenieria,Bogota DC,Bogota DC,2650,-74.05,4.79,5.67,4.80,3.90,3.00,3.11,3.28,3.66,3.50,3.29,3.39,3.86,4.91,3.87
35025070,CO,Taques Los,Bogota DC,Bogota DC,3150,-74.19,4.20,5.73,4.87,3.61,2.68,2.49,2.43,2.69,2.96,3.46,3.61,3.87,4.88,3.61
21206220,CP,Univ Nacional,Bogota DC,Bogota DC,2556,-74.09,4.64,5.95,5.09,4.01,3.35,3.17,4.13,4.42,4.65,4.09,3.84,4.00,5.20,4.32
21205580,CO,Venado Oro Vivero,Bogota DC,Bogota DC,2725,-74.06,4.60,3.96,3.57,2.86,2.48,2.69,3.08,3.32,3.48,3.12,2.58,2.51,3.33,3.08
29035170,CP,Sincerin,Arjona,Bolivar,10,-75.28,10.14,8.29,7.90,6.53,5.59,5.08,5.58,6.08,6.10,4.71,4.59,5.48,7.19,6.09
14015020,SP,Apto Rafael Nunez,Cartagena,Bolivar,2,-75.52,10.45,8.85,8.51,7.70,6.96,6.18,6.27,6.72,6.44,5.74,5.50,6.23,7.78,6.91
14015030,CP,Esc Naval Cioh,Cartagena,Bolivar,1,-75.54,10.39,9.17,8.65,7.59,6.96,6.26,6.82,6.76,6.75,5.82,5.73,6.51,7.98,7.08
29015020,AM,Carmen de Bolivar,El Carmen de Bolivar,Bolivar,152,-75.11,9.72,7.58,7.20,5.96,5.21,4.82,5.44,6.51,5.78,4.63,4.60,5.39,6.22,5.78
25025100,CP,Apto Baracoa,Magangue,Bolivar,18,-74.85,9.28,8.27,7.74,6.50,5.63,5.09,6.08,6.77,6.46,5.52,4.90,5.73,7.22,6.33
29035040,CP,Nueva Florida,Maria La Baja,Bolivar,13,-75.35,9.94,8.01,7.25,6.05,5.34,4.47,4.73,5.41,5.06,4.19,4.21,4.87,6.81,5.53
29035030,CO,Presa Ay Grande,Maria La Baja,Bolivar,60,-75.33,9.88,7.32,6.64,5.68,5.10,4.47,4.68,5.32,5.08,4.27,4.29,4.98,6.33,5.35
29035110,CO,San Pablo,Maria La Baja,Bolivar,20,-75.26,10.04,8.35,7.75,6.47,5.77,4.93,5.50,6.14,5.76,4.73,4.67,5.35,7.18,6.05
14015010,CP,Galerazamba,Santa Catalina,Bolivar,20,-75.26,10.79,7.56,6.90,6.06,5.96,5.85,5.88,6.23,6.43,5.72,5.42,6.18,6.89,6.26
23205050,CO,Canelos,Santa Rosa del Sur,Bolivar,750,-74.24,7.89,5.95,5.19,3.69,2.85,3.55,3.90,5.29,5.12,3.93,3.60,3.91,5.03,4.33
23205030,CO,Sta Rosa D Simiti,Santa Rosa del Sur,Bolivar,650,-74.06,7.97,8.00,6.93,5.30,4.12,4.40,5.30,6.49,6.11,4.86,4.20,4.89,6.68,5.61
25025020,CP,Monterrey Forestal,Zambrano,Bolivar,25,-74.84,9.74,8.63,8.18,7.05,6.30,5.46,6.47,6.81,6.87,5.77,5.58,6.22,7.34,6.72
24035330,AM,Boavita,Boavita,Boyaca,2150,-72.58,6.33,7.77,7.03,6.02,4.75,4.32,4.74,5.18,5.10,4.89,4.99,5.66,6.82,5.61
23125100,CP,Buenavista,Buenavista,Boyaca,2200,-73.94,5.51,3.02,2.59,2.00,1.36,1.70,2.19,2.59,2.33,2.24,2.49,2.31,2.46,2.27
24035310,CO,Chiscas,Chiscas,Boyaca,2350,-72.50,6.55,7.89,7.07,5.97,4.88,4.56,4.28,5.04,5.01,4.75,4.94,5.61,7.06,5.59
24035250,CO,Chita,Chita,Boyaca,2888,-72.47,6.19,7.89,7.12,5.79,4.17,3.66,3.53,3.44,3.66,4.21,4.38,5.10,7.03,5.00
35095030,CO,Tunel El,Cuitiva,Boyaca,3000,-72.94,5.57,7.78,6.50,5.42,4.42,4.50,4.29,4.55,4.18,4.35,4.74,5.19,6.88,5.23
24025030,CP,Sierra La,Duitama,Boyaca,2700,-73.16,5.97,4.85,4.41,3.42,2.53,2.73,3.35,3.75,3.90,3.60,2.90,3.08,3.95,3.54
24035120,AM,Surbata Bonza,Duitama,Boyaca,2485,-73.07,5.80,6.77,5.84,5.09,4.30,4.23,4.46,4.88,4.68,4.29,4.21,5.19,6.31,5.02
24035240,CO,Sierra Nevad Cocuy,Guican,Boyaca,3716,-72.37,6.41,7.08,6.46,5.28,3.58,3.11,3.89,4.70,4.46,3.71,3.43,4.28,5.98,4.66
35075040,CP,Inst Agr Macanal,Macanal,Boyaca,1300,-73.32,4.94,5.93,5.11,3.85,3.16,3.11,2.73,2.76,2.97,3.99,4.55,4.83,5.64,4.05
24015020,CO,Bertha,Moniquira,Boyaca,1700,-73.60,5.88,5.68,5.76,4.93,4.20,3.87,4.66,4.88,4.81,4.72,4.73,5.08,5.35,4.89
24035150,CP,Belencito,Nobsa,Boyaca,2530,-72.89,5.78,6.68,5.81,4.77,3.71,3.90,4.26,4.73,4.45,3.99,3.76,4.64,5.93,4.72
35075010,AM,Nuevo Colon,Nuevo Colon,Boyaca,2438,-73.46,5.35,6.32,5.57,4.88,3.73,3.38,2.85,2.93,3.17,4.21,4.43,5.01,5.95,4.37
24035170,AM,Tunguavita,Paipa,Boyaca,2470,-73.12,5.75,6.66,5.97,4.96,3.69,3.44,3.65,4.15,3.95,3.78,3.95,4.72,5.90,4.57
35085020,CO,Rondon,Rondon,Boyaca,2120,-73.20,5.36,5.65,5.05,4.12,3.07,2.70,1.96,1.98,2.27,3.67,4.21,4.35,4.42,3.62
24015220,CP,Villa Carmen,Samaca,Boyaca,2600,-73.50,5.51,7.07,6.53,5.61,4.80,4.96,5.03,5.56,5.64,5.46,5.22,5.29,6.19,5.61
24035340,CP,Apto A Lleras C,Sogamoso,Boyaca,2500,-72.97,5.68,7.59,6.74,5.70,4.45,4.13,4.61,4.88,4.64,4.68,4.64,5.53,6.65,5.35
35075020,CP,Sutatenza,Sutatenza,Boyaca,1930,-73.45,5.02,6.50,5.83,4.28,3.74,3.47,2.93,3.06,3.41,4.35,4.62,5.08,6.00,4.44
24035040,CO,Copa La,Toca,Boyaca,2700,-73.21,5.58,6.90,6.65,5.08,4.11,3.89,4.40,4.67,4.61,4.39,4.39,5.05,6.14,5.02
24035130,CP,U P T C,Tunja,Boyaca,2690,-73.36,5.55,7.39,6.79,5.61,4.70,4.38,4.36,4.69,4.95,5.06,5.03,5.44,6.63,5.42
24015300,CP,Villa de Leiva,Villa de Leyva,Boyaca,2215,-73.54,5.66,6.31,5.82,4.92,4.04,4.35,4.70,5.14,5.15,4.67,4.30,4.49,5.43,4.94
26145020,CO,Bellavista,Anserma,Caldas,1932,-75.80,5.28,4.27,4.22,3.49,2.90,3.26,3.92,5.12,5.27,3.80,3.26,3.01,3.32,3.82
26155110,SP,Apto La Nubia,Manizales,Caldas,2058,-75.47,5.03,5.40,4.93,4.03,3.43,3.51,3.98,4.82,4.47,3.76,3.37,3.92,4.64,4.19
26185040,CO,San Felix,Salamina,Caldas,2696,-75.38,5.37,4.98,4.67,3.86,3.10,3.73,4.98,5.83,5.48,4.49,3.35,3.07,4.11,4.30
23055040,CO,Samana,Samana,Caldas,1475,-74.99,5.42,2.80,2.78,1.89,2.27,3.03,4.68,5.84,5.38,4.03,2.38,2.02,1.97,3.26
26175070,CO,Rafael Escobar,Supia,Caldas,1320,-75.65,5.47,5.89,5.80,5.67,4.64,4.87,5.72,6.63,6.27,5.37,4.50,4.82,5.84,5.50
26155150,CP,Brisas Las,Villamaria,Caldas,4150,-75.35,4.90,3.15,3.02,2.32,1.53,1.73,2.42,3.31,3.17,2.08,1.44,2.08,2.67,2.41
44045030,CO,Mono La,Belen de los Andaquies,Caqueta,300,-75.81,1.30,5.37,4.22,3.38,3.30,3.37,3.19,3.30,3.97,4.80,4.84,4.73,5.06,4.13
46035010,CO,Maguare,El Doncello,Caqueta,270,-75.16,1.64,6.02,4.69,3.28,3.16,3.36,3.06,3.30,4.16,4.87,4.81,5.03,5.93,4.30
44035020,CO,Apto G Artunduaga,Florencia,Caqueta,244,-75.56,1.59,5.68,4.35,3.50,3.47,3.44,3.23,3.33,4.12,4.82,4.79,4.94,5.61,4.27
44035030,AM,Macagual,Florencia,Caqueta,280,-75.66,1.50,5.49,4.38,3.33,3.34,3.50,3.25,3.52,4.29,4.84,4.77,4.91,5.51,4.26
46035020,CO,Pto Rico,Puerto Rico,Caqueta,285,-75.15,1.92,5.09,3.96,3.04,2.88,2.92,2.52,2.74,3.64,4.31,3.99,4.34,5.23,3.72
46015010,CP,S.Vcte Caguan,San Vicente del Caguan,Caqueta,300,-74.76,2.06,6.86,5.33,4.06,3.43,4.04,3.58,3.45,4.29,5.11,5.34,5.89,6.57,4.83
44135010,CP,Araracuara,Solano,Caqueta,150,-72.38,-0.62,5.04,5.01,4.17,4.15,3.99,4.09,4.62,5.27,5.27,5.32,5.27,5.32,4.79
44055010,SP,Tres Esquinas,Solano,Caqueta,219,-75.24,0.74,5.77,4.20,3.51,3.30,3.37,3.42,3.86,4.33,4.84,5.28,5.32,6.01,4.43
44045020,CO,Valparaiso,Valparaiso,Caqueta,270,-75.70,1.20,5.54,4.18,3.43,3.39,3.33,3.07,3.22,3.92,4.67,4.67,4.96,5.70,4.17
35195030,CO,Aguazul,Aguazul,Casanare,380,-72.55,5.18,7.40,6.49,4.75,4.22,4.52,3.89,4.42,4.94,5.78,5.68,5.99,6.85,5.41
35225020,CO,Modulos,Orocue,Casanare,130,-71.43,4.91,8.20,6.97,5.21,4.47,4.17,4.09,4.20,4.53,5.19,5.51,6.15,7.66,5.53
35095110,CP,Huerta La Grande,Villanueva,Casanare,255,-72.92,4.66,7.44,6.72,4.80,4.15,4.18,4.41,4.46,5.01,5.41,5.70,6.32,6.17,5.40
35215010,CP,Apto Yopal,Yopal,Casanare,325,-72.39,5.32,8.15,6.90,5.05,4.24,4.52,4.14,4.36,4.74,5.46,5.70,6.26,7.72,5.60
52025010,CO,Bolivar,Bolivar,Cauca,1510,-77.00,1.83,4.96,4.55,4.00,3.99,4.28,5.30,6.07,6.21,5.10,4.42,3.90,4.38,4.76
52025020,CO,Milagros Los,Bolivar,Cauca,2300,-76.89,1.75,4.40,4.04,3.56,3.67,4.30,5.04,5.55,5.56,4.65,4.19,4.05,4.15,4.43
26025090,CO,Venta De Cajibio,Cajibio,Cauca,1850,-76.56,2.58,4.30,4.13,3.70,3.41,3.83,4.68,5.55,5.54,4.47,3.63,3.48,3.36,4.17
53045030,CO,Apto Guapi,Guapi,Cauca,10,-77.89,2.57,2.81,3.17,3.48,3.89,2.88,2.40,2.82,3.07,2.63,2.64,2.20,2.37,2.86
53045010,CP,Bonanza,Guapi,Cauca,10,-77.88,2.57,2.49,2.77,3.20,3.18,2.94,2.59,2.92,2.89,2.30,2.28,2.31,2.56,2.70
